SITE,DTS,COUNTID,LANE,DIR,SPD,AX,GW_TOT,HEADT,GAPT,LENTH,CS,AWT01,AWT02,AWT03,AWT04,AWT05,AWT06,AWT07,AWT08,AWT09,W1_2,W2_3,W3_4,W4_5,W5_6,W6_7,W7_8,W8_9,TYPE
405,20000112T065318,131830,1,1,83,2,8550,5.1,5,822,4,5330,3220,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,11
405,20000112T065548,131831,1,1,93,3,20380,4.5,4.4,851,4,6710,8470,5200,0,0,0,0,0,0,458,138,0,0,0,0,0,0,12
405,20000112T065711,131832,1,1,86,2,7730,2.5,2.4,679,4,3370,4360,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,11
405,20000112T065729,131833,1,1,94,3,11570,6.3,6.1,897,4,6210,2770,2590,0,0,0,0,0,0,503,139,0,0,0,0,0,0,12
405,20000112T065739,131834,1,1,104,2,5310,3.5,3.3,886,7,1750,3560,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,11
405,20000112T065755,131835,1,1,88,2,5050,7,6.9,810,4,3410,1640,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,11
405,20000112T065815,131836,1,1,82,2,9740,4.1,3.9,492,1,4350,5390,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,11
405,20000112T065824,131837,1,1,90,5,15570,8.2,7.9,1437,6,4880,2380,2010,3290,3010,0,0,0,0,315,129,597,141,0,0,0,0,122
405,20000112T065832,131838,1,1,84,4,25440,2.3,2.2,1153,6,6580,5980,6380,6500,0,0,0,0,0,365,437,120,0,0,0,0,0,112
405,20000112T065843,131839,1,1,87,5,13540,3.2,3.1,1690,5,5520,2280,2600,1430,1710,0,0,0,0,483,135,680,137,0,0,0,0,122
405,20000112T065949,131840,1,1,88,4,12980,10,9.9,1389,6,5290,3260,2900,1530,0,0,0,0,0,386,613,135,0,0,0,0,0,112
405,20000112T070203,131841,1,1,89,3,13180,4.6,4.4,803,4,3510,4960,4710,0,0,0,0,0,0,412,136,0,0,0,0,0,0,12
405,20000112T070344,131842,1,1,88,4,13670,3.5,3.4,1868,5,4400,4340,2570,2360,0,0,0,0,0,543,562,508,0,0,0,0,0,1111
405,20000112T070425,131843,1,1,87,4,9880,8.3,8.1,1370,6,3800,3100,1390,1590,0,0,0,0,0,384,599,132,0,0,0,0,0,112
405,20000112T070558,131844,1,1,90,4,10200,3.2,3.1,1510,6,2880,2720,1950,2650,0,0,0,0,0,388,664,203,0,0,0,0,0,1111
405,20000112T070633,131845,1,1,89,4,13510,4,3.9,1837,5,5190,3280,3070,1970,0,0,0,0,0,554,548,505,0,0,0,0,0,1111
405,20000112T070923,131846,1,1,79,4,5620,3.9,3.8,686,4,1450,1590,1230,1350,0,0,0,0,0,147,265,134,0,0,0,0,0,22
405,20000112T070938,131847,1,1,82,4,8950,1.9,1.7,825,4,3260,2390,1720,1580,0,0,0,0,0,143,290,137,0,0,0,0,0,22
405,20000112T071036,131848,1,1,84,2,15810,4.9,4.7,752,4,5390,10420,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,11
405,20000112T071040,131849,1,1,89,3,4240,3.7,3.4,878,7,1960,1210,1070,0,0,0,0,0,0,313,370,0,0,0,0,0,0,111
405,20000112T071117,131850,1,1,90,4,10790,7,6.9,1623,5,4020,3470,1610,1690,0,0,0,0,0,503,446,493,0,0,0,0,0,1111
405,20000112T071302,131851,1,1,83,4,12560,8.8,8.7,867,4,2710,2410,3640,3800,0,0,0,0,0,153,326,133,0,0,0,0,0,22
405,20000112T071431,131852,1,1,86,2,11290,0.9,0.8,771,4,5310,5980,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,11
405,20000112T071453,131853,1,1,86,2,7720,7.2,7.1,742,4,4660,3060,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,11
405,20000112T071507,131854,1,1,81,5,18670,4.9,4.8,1470,6,6880,4980,2340,2410,2060,0,0,0,0,371,581,133,130,0,0,0,0,113
405,20000112T071518,131855,1,1,92,3,15170,9.1,8.9,799,4,3510,5950,5710,0,0,0,0,0,0,411,133,0,0,0,0,0,0,12
405,20000112T071630,131856,1,1,84,2,8620,3.3,3.2,761,4,5980,2640,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,11
405,20000112T071632,131857,1,1,80,2,4030,1.6,1.2,597,4,1970,2060,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,11
405,20000112T071722,131858,1,1,89,2,7870,1.1,1,831,4,4200,3670,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,11
405,20000112T071730,131859,1,1,91,4,15110,4.8,4.8,1853,5,4200,5270,2250,3390,0,0,0,0,0,526,564,508,0,0,0,0,0,1111
405,20000112T071743,131860,1,1,90,3,4480,5.9,5.7,1002,2,1530,2400,550,0,0,0,0,0,0,330,423,0,0,0,0,0,0,111
405,20000112T071938,131861,1,1,87,3,9680,7.4,7.3,669,4,6220,1710,1750,0,0,0,0,0,0,385,138,0,0,0,0,0,0,12
405,20000112T071942,131862,1,1,88,2,8640,3.8,3.5,734,4,5250,3390,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,11
405,20000112T072020,131863,1,1,103,2,7430,2.7,2.6,680,4,3930,3500,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,11
405,20000112T072119,131864,1,1,91,2,5570,1.5,1.4,600,4,3690,1880,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,11
405,20000112T072222,131865,1,1,86,2,8010,7.4,7.2,810,4,4370,3640,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,11
405,20000112T072336,131866,1,1,73,4,24460,4.3,4.2,894,4,4600,4120,7380,8360,0,0,0,0,0,152,350,137,0,0,0,0,0,22
405,20000112T072508,131867,1,1,85,4,14970,8.3,8.2,810,4,2640,3110,4640,4580,0,0,0,0,0,154,265,136,0,0,0,0,0,22
405,20000112T072516,131868,1,1,84,3,7460,7.9,7.5,626,7,4620,1430,1410,0,0,0,0,0,0,328,135,0,0,0,0,0,0,12
405,20000112T072607,131869,1,1,91,3,8990,2,1.9,666,7,5220,1900,1870,0,0,0,0,0,0,322,138,0,0,0,0,0,0,12
405,20000112T072611,131870,1,1,90,3,9260,4.2,3.9,621,7,4980,2320,1960,0,0,0,0,0,0,323,133,0,0,0,0,0,0,12
405,20000112T072628,131871,1,1,85,4,17990,3.5,3.4,1905,5,3740,5780,4790,3680,0,0,0,0,0,563,556,532,0,0,0,0,0,1111
405,20000112T072636,131872,1,1,82,3,8990,8.3,7.5,654,7,3810,2540,2640,0,0,0,0,0,0,320,137,0,0,0,0,0,0,12
405,20000112T072639,131873,1,1,89,2,15390,2.9,2.6,812,4,4770,10620,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,11
405,20000112T072640,131874,1,1,83,3,9560,0.8,0.4,631,7,5020,2170,2370,0,0,0,0,0,0,326,137,0,0,0,0,0,0,12
405,20000112T072641,131875,1,1,86,3,9240,1.2,0.9,632,7,5210,2060,1970,0,0,0,0,0,0,329,133,0,0,0,0,0,0,12
405,20000112T072707,131876,1,1,88,4,10660,3,2.9,683,4,3550,4180,1460,1470,0,0,0,0,0,147,242,134,0,0,0,0,0,22
405,20000112T072733,131877,1,1,95,5,16740,2.4,2.2,1471,6,3540,5510,2100,3080,2510,0,0,0,0,386,567,133,130,0,0,0,0,113
405,20000112T072737,131878,1,1,87,5,19610,4.2,3.6,1686,5,5230,4770,3000,3230,3380,0,0,0,0,482,134,684,131,0,0,0,0,122
405,20000112T072750,131879,1,1,87,5,15050,5.7,5.5,1464,6,6430,3480,1060,1240,2840,0,0,0,0,384,625,99,101,0,0,0,0,113
405,20000112T072805,131880,1,1,88,4,12410,2.8,2.7,648,4,3210,3650,3010,2540,0,0,0,0,0,150,242,127,0,0,0,0,0,22
405,20000112T072816,131881,1,1,88,5,8540,6.2,6,1487,6,2280,1770,1670,1470,1350,0,0,0,0,367,599,135,131,0,0,0,0,113
405,20000112T072909,131882,1,1,91,2,6790,4.4,4.2,778,4,4360,2430,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,11
405,20000112T072917,131883,1,1,88,2,9930,3.6,3.4,768,4,5570,4360,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,11
405,20000112T072934,131884,1,1,88,2,7840,3.3,3.2,740,4,3810,4030,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,11
405,20000112T073013,131885,1,1,85,5,18040,5.6,5.5,1665,7,5160,3750,3610,2830,2690,0,0,0,0,388,135,450,462,0,0,0,0,1211
405,20000112T073017,131886,1,1,82,4,23980,4,3.2,908,4,6300,7620,4700,5360,0,0,0,0,0,143,381,129,0,0,0,0,0,22
405,20000112T073045,131887,1,1,86,5,8020,5.4,5.3,1611,7,2170,1790,1790,1100,1170,0,0,0,0,386,134,454,456,0,0,0,0,1211
405,20000112T073051,131888,1,1,75,2,4060,5.5,4.9,744,4,2740,1320,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,11
405,20000112T073052,131889,1,1,75,2,14760,1.1,0.7,797,4,5440,9320,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,11
405,20000112T073147,131890,1,1,81,3,10050,1.2,1,624,7,4730,2520,2800,0,0,0,0,0,0,320,134,0,0,0,0,0,0,12
405,20000112T073205,131891,1,1,87,3,8420,9.4,9.2,688,4,4790,1510,2120,0,0,0,0,0,0,395,142,0,0,0,0,0,0,12
405,20000112T073231,131892,1,1,110,3,14740,1.2,1,959,3,4560,6820,3360,0,0,0,0,0,0,571,133,0,0,0,0,0,0,12
405,20000112T073241,131893,1,1,88,4,12190,9.3,8.9,638,4,3200,3540,2720,2730,0,0,0,0,0,147,246,135,0,0,0,0,0,22
405,20000112T073251,131894,1,1,83,4,11830,6.6,6.5,718,4,3620,3940,2130,2140,0,0,0,0,0,146,269,135,0,0,0,0,0,22
405,20000112T073319,131895,1,1,88,4,21260,1.5,1.3,1452,6,6080,8920,3250,3010,0,0,0,0,0,384,680,133,0,0,0,0,0,112
405,20000112T073324,131896,1,1,89,4,18470,5.3,4.7,700,4,4640,5720,3980,4130,0,0,0,0,0,145,241,136,0,0,0,0,0,22
405,20000112T073414,131897,1,1,90,4,19620,1,0.9,1317,6,4070,7150,4300,4100,0,0,0,0,0,358,570,134,0,0,0,0,0,112
405,20000112T073421,131898,1,1,88,4,7850,6,5.4,1373,6,3080,1870,1470,1430,0,0,0,0,0,381,600,137,0,0,0,0,0,112
405,20000112T073507,131899,1,1,83,4,12040,4.1,4,717,4,3910,3770,2070,2290,0,0,0,0,0,147,239,135,0,0,0,0,0,22
405,20000112T073544,131900,1,1,94,2,7090,3.7,3.6,656,4,4250,2840,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,11
405,20000112T073657,131901,1,1,88,4,12500,2,1.8,1368,6,5290,3130,1860,2220,0,0,0,0,0,379,593,141,0,0,0,0,0,112
405,20000112T073726,131902,1,1,89,4,20860,3.1,3,1501,6,4830,10800,2620,2610,0,0,0,0,0,351,767,128,0,0,0,0,0,112
405,20000112T073831,131903,1,1,83,3,8320,3,2.8,669,4,5120,1560,1640,0,0,0,0,0,0,409,141,0,0,0,0,0,0,12
405,20000112T073833,131904,1,1,83,4,13770,2.7,2.5,1859,5,4750,3990,3290,1740,0,0,0,0,0,559,585,478,0,0,0,0,0,1111
405,20000112T073843,131905,1,1,89,4,21480,9.2,8.4,1498,6,7580,5980,3790,4130,0,0,0,0,0,370,745,128,0,0,0,0,0,112
405,20000112T073845,131906,1,1,90,4,8030,2.9,2.2,1257,7,1100,1260,2700,2970,0,0,0,0,0,271,373,491,0,0,0,0,0,1111
405,20000112T073851,131907,1,1,88,5,16130,5.4,4.9,1683,5,4610,4610,2210,2340,2360,0,0,0,0,481,134,677,136,0,0,0,0,122
405,20000112T073916,131908,1,1,87,4,14560,4.2,4,1471,5,4740,4400,2740,2680,0,0,0,0,0,410,672,134,0,0,0,0,0,112
405,20000112T073930,131909,1,1,84,2,7860,4.1,3.9,802,4,3910,3950,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,11
405,20000112T073942,131910,1,1,85,3,9120,4.6,4.5,638,7,5080,1930,2110,0,0,0,0,0,0,322,137,0,0,0,0,0,0,12
405,20000112T073957,131911,1,1,78,3,22330,2.3,2.1,854,4,5860,8230,8240,0,0,0,0,0,0,465,134,0,0,0,0,0,0,12
405,20000112T074009,131912,1,1,78,2,5380,3.2,3,773,4,3480,1900,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,11
405,20000112T074012,131913,1,1,79,2,9080,2.5,2.1,641,4,5410,3670,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,11
405,20000112T074030,131914,1,1,81,2,6660,4,3.9,856,7,2920,3740,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,11
405,20000112T074040,131915,1,1,74,2,9250,5.9,5.8,822,4,5730,3520,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,11
405,20000112T074107,131916,1,1,94,3,7090,2.6,2.4,890,4,2750,2250,2090,0,0,0,0,0,0,493,142,0,0,0,0,0,0,12
405,20000112T074112,131917,1,1,92,2,9610,5,4.6,747,4,3240,6370,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,11
405,20000112T074116,131918,1,1,80,2,9000,4.8,4.4,739,4,5400,3600,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,11
405,20000112T074118,131919,1,1,79,3,22600,1.6,1.2,871,4,7970,7350,7280,0,0,0,0,0,0,480,136,0,0,0,0,0,0,12
405,20000112T074127,131920,1,1,81,4,19010,7.1,6.9,808,4,8650,3130,3800,3430,0,0,0,0,0,314,142,138,0,0,0,0,0,13
405,20000112T074138,131921,1,1,80,3,8460,4.8,4.5,606,4,3550,2620,2290,0,0,0,0,0,0,408,143,0,0,0,0,0,0,12
405,20000112T074157,131922,1,1,77,2,11300,4.7,4.5,839,4,7000,4300,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,11
405,20000112T074218,131923,1,1,75,4,21010,3.3,3.1,1165,6,7330,6840,3290,3550,0,0,0,0,0,360,428,122,0,0,0,0,0,112
405,20000112T074239,131924,1,1,75,4,16190,3.4,3.2,1851,5,5770,4120,3110,3190,0,0,0,0,0,479,662,469,0,0,0,0,0,1111
405,20000112T074257,131925,1,1,83,3,7780,1.5,1.3,641,7,5430,1120,1230,0,0,0,0,0,0,331,138,0,0,0,0,0,0,12
405,20000112T074322,131926,1,1,88,2,7490,5.5,5.3,745,4,4350,3140,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,11
405,20000112T074338,131927,1,1,23,6,5470,2.1,2,965,7,1370,1010,1070,710,680,630,0,0,0,122,169,125,169,125,0,0,0,6
405,20000112T074355,131928,1,1,81,4,10590,4,3.9,1802,5,5360,2030,1450,1750,0,0,0,0,0,575,556,481,0,0,0,0,0,1111
405,20000112T074520,131929,1,1,86,2,9110,2.8,2.6,807,4,5570,3540,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,11
405,20000112T074521,131930,1,1,87,2,5810,1.5,1.1,796,4,3690,2120,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,11
405,20000112T074540,131931,1,1,99,2,3720,5.9,5.8,590,1,1570,2150,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,11
405,20000112T074603,131932,1,1,88,2,8790,5.1,5,765,4,4370,4420,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,11
405,20000112T074605,131933,1,1,64,2,25120,2.1,1.8,614,1,11920,13200,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,11
405,20000112T074608,131934,1,1,74,4,20190,3,2.6,867,4,3080,2690,7130,7290,0,0,0,0,0,172,302,138,0,0,0,0,0,22
405,20000112T074611,131935,1,1,76,3,8780,1.5,1.3,788,4,3440,2720,2620,0,0,0,0,0,0,399,134,0,0,0,0,0,0,12
405,20000112T074654,131936,1,1,64,3,7680,2,1.7,676,7,5120,1110,1450,0,0,0,0,0,0,359,136,0,0,0,0,0,0,12
405,20000112T074749,131937,1,1,65,5,13300,4.6,4.3,1496,6,2760,3760,2240,2240,2300,0,0,0,0,384,593,136,128,0,0,0,0,113
405,20000112T074803,131938,1,1,74,5,12270,3.3,3.1,1426,6,5390,2550,820,1490,2020,0,0,0,0,385,518,133,135,0,0,0,0,113
405,20000112T074833,131939,1,1,68,5,9200,1.9,1.6,1473,6,4540,2160,930,720,850,0,0,0,0,377,577,133,131,0,0,0,0,113
405,20000112T074927,131940,1,1,74,4,6780,4.5,4.3,1767,5,2200,2180,1190,1210,0,0,0,0,0,540,546,444,0,0,0,0,0,1111
405,20000112T075022,131941,1,1,79,3,9350,3.7,3.5,558,7,4470,2380,2500,0,0,0,0,0,0,321,137,0,0,0,0,0,0,12
405,20000112T075025,131942,1,1,82,4,12040,1.1,1,1804,5,5470,3160,1980,1430,0,0,0,0,0,581,543,470,0,0,0,0,0,1111
405,20000112T075117,131943,1,1,86,5,15640,0.9,0.8,1476,6,2760,5090,2760,2700,2330,0,0,0,0,368,593,129,131,0,0,0,0,113
405,20000112T075139,131944,1,1,89,4,12230,3.2,3,1654,5,5800,3260,1680,1490,0,0,0,0,0,559,729,111,0,0,0,0,0,112
405,20000112T075244,131945,1,1,87,2,4200,3.4,3.2,834,4,2370,1830,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,11
405,20000112T075247,131946,1,1,90,3,16170,2.9,2.6,819,4,6470,5010,4690,0,0,0,0,0,0,422,142,0,0,0,0,0,0,12
405,20000112T075253,131947,1,1,87,2,14960,5.9,5.5,805,4,8560,6400,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,11
405,20000112T075321,131948,1,1,82,4,12710,2.1,2,1894,5,4190,5280,1690,1550,0,0,0,0,0,502,685,477,0,0,0,0,0,1111
405,20000112T075407,131949,1,1,76,2,6980,4.9,4.8,610,1,2900,4080,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,11
405,20000112T075504,131950,1,1,84,4,3620,6.3,6.1,1043,7,930,1500,650,540,0,0,0,0,0,271,474,78,0,0,0,0,0,112
405,20000112T075507,131951,1,1,83,2,6440,2.6,2.1,673,4,3330,3110,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,11
405,20000112T075511,131952,1,1,91,5,29170,1.6,1.5,1455,6,6980,6400,5380,5030,5380,0,0,0,0,357,583,127,133,0,0,0,0,113
405,20000112T075607,131953,1,1,88,4,17140,3.2,3.1,1339,6,5580,3230,3830,4500,0,0,0,0,0,382,573,129,0,0,0,0,0,112
405,20000112T075623,131954,1,1,83,4,11870,7.2,7.1,1596,5,4280,5070,1530,990,0,0,0,0,0,494,510,337,0,0,0,0,0,1111
405,20000112T075625,131955,1,1,90,2,9040,2.6,2.4,714,4,3150,5890,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,11
405,20000112T075715,131956,1,1,87,4,19660,11.6,11.5,1499,6,5940,5550,3780,4390,0,0,0,0,0,385,658,201,0,0,0,0,0,1111
405,20000112T075734,131957,1,1,89,2,5650,1.8,1.6,734,4,2060,3590,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,11
405,20000112T075740,131958,1,1,88,5,15630,1.9,1.8,1385,6,5640,1900,2200,2760,3130,0,0,0,0,385,487,128,130,0,0,0,0,113
405,20000112T075753,131959,1,1,84,3,4090,2.6,2.4,918,7,1220,1440,1430,0,0,0,0,0,0,319,396,0,0,0,0,0,0,111
405,20000112T075825,131960,1,1,89,4,6860,2.1,2,1421,6,2200,1860,1290,1510,0,0,0,0,0,384,649,133,0,0,0,0,0,112
405,20000112T075855,131961,1,1,88,2,9300,2.3,2.1,774,4,5870,3430,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,11
405,20000112T075918,131962,1,1,86,4,7610,5.9,5.8,1372,6,2440,1970,1400,1800,0,0,0,0,0,381,600,136,0,0,0,0,0,112
405,20000112T075935,131963,1,1,80,2,7230,0.6,0.6,781,4,4420,2810,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,11
405,20000112T075938,131964,1,1,85,4,13560,2.7,2.2,1503,6,3510,4940,2440,2670,0,0,0,0,0,357,685,206,0,0,0,0,0,1111
405,20000112T075954,131965,1,1,89,4,12610,1.9,1.8,1891,5,4350,3360,2820,2080,0,0,0,0,0,561,549,537,0,0,0,0,0,1111
405,20000112T080114,131966,1,1,84,2,5190,2,1.8,739,4,2850,2340,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,11
405,20000112T080201,131967,1,1,86,4,11010,1.7,1.6,1778,5,4960,3370,1380,1300,0,0,0,0,0,501,531,491,0,0,0,0,0,1111
405,20000112T080304,131968,1,1,80,4,26880,3,2.9,1160,6,6540,7380,6220,6740,0,0,0,0,0,349,446,124,0,0,0,0,0,112
405,20000112T080416,131969,1,1,88,3,7250,2.8,2.6,1005,6,3010,1790,2450,0,0,0,0,0,0,383,452,0,0,0,0,0,0,111
405,20000112T080424,131970,1,1,87,4,10010,7.1,6.6,1648,5,2510,3300,2040,2160,0,0,0,0,0,502,781,110,0,0,0,0,0,112
405,20000112T080540,131971,1,1,81,2,4480,3.1,3,782,4,2330,2150,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,11
405,20000112T080549,131972,1,1,85,4,13410,8.5,8.2,845,4,2630,2310,4200,4270,0,0,0,0,0,148,353,139,0,0,0,0,0,22
405,20000112T080640,131973,1,1,87,4,11480,3.1,3,1477,7,4410,4010,1620,1440,0,0,0,0,0,384,541,366,0,0,0,0,0,1111
405,20000112T080653,131974,1,1,88,2,4840,0.6,0.5,836,4,2580,2260,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,11
405,20000112T080659,131975,1,1,88,4,12760,5.4,5.1,1343,6,5550,2850,2050,2310,0,0,0,0,0,379,571,138,0,0,0,0,0,112
405,20000112T080715,131976,1,1,88,2,7150,1.5,1.4,825,4,3330,3820,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,11
405,20000112T080718,131977,1,1,86,2,11190,3.4,3,826,4,6410,4780,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,11
405,20000112T080720,131978,1,1,85,3,11240,2.1,1.7,884,4,5160,3130,2950,0,0,0,0,0,0,493,136,0,0,0,0,0,0,12
405,20000112T080818,131979,1,1,80,4,18370,1.2,1,821,4,3810,5180,4680,4700,0,0,0,0,0,147,318,142,0,0,0,0,0,22
405,20000112T080830,131980,1,1,91,4,15400,2.1,1.9,805,4,2590,3080,4890,4840,0,0,0,0,0,176,235,139,0,0,0,0,0,22
405,20000112T080902,131981,1,1,91,2,5760,0.9,0.8,654,4,3340,2420,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,11
405,20000112T080927,131982,1,1,85,4,24820,2.6,2.5,1885,5,6030,8760,5160,4870,0,0,0,0,0,524,600,506,0,0,0,0,0,1111
405,20000112T080929,131983,1,1,84,4,17050,1.6,0.8,828,4,5420,4880,3340,3410,0,0,0,0,0,179,288,135,0,0,0,0,0,22
405,20000112T080945,131984,1,1,92,2,15540,3.9,3.7,760,4,6760,8780,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,11
405,20000112T080949,131985,1,1,83,5,18540,3.1,2.8,1480,6,6180,4070,2760,2910,2620,0,0,0,0,365,595,134,131,0,0,0,0,113
405,20000112T081118,131986,1,1,90,3,12720,2.6,2.4,854,4,5580,4490,2650,0,0,0,0,0,0,460,139,0,0,0,0,0,0,12
405,20000112T081207,131987,1,1,87,5,17830,1,0.9,1467,6,6220,4750,3350,2100,1410,0,0,0,0,370,584,128,130,0,0,0,0,113
405,20000112T081236,131988,1,1,89,5,15310,6.6,6.4,1474,6,5580,2400,2400,2520,2410,0,0,0,0,353,607,129,130,0,0,0,0,113
405,20000112T081239,131989,1,1,90,2,9490,2.8,2.1,747,4,5950,3540,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,11
405,20000112T081243,131990,1,1,89,4,3900,4,3.6,1010,7,1100,1120,810,870,0,0,0,0,0,337,428,70,0,0,0,0,0,112
405,20000112T081335,131991,1,1,87,2,12920,2,1.9,756,4,5620,7300,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,11
405,20000112T081352,131992,1,1,87,4,8970,6.6,6.4,1338,6,2280,2040,2250,2400,0,0,0,0,0,382,560,141,0,0,0,0,0,112
405,20000112T081415,131993,1,1,87,2,7460,3.2,3,805,4,5000,2460,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,11
405,20000112T081426,131994,1,1,83,2,9530,11.1,10.7,814,4,4890,4640,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,11
405,20000112T081451,131995,1,1,87,2,11020,2.8,2.6,790,4,6390,4630,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,11
405,20000112T081520,131996,1,1,87,4,28450,3.9,3.8,793,4,4910,5910,8920,8710,0,0,0,0,0,153,348,139,0,0,0,0,0,22
405,20000112T081550,131997,1,1,81,4,9680,1.8,1.7,1810,5,2770,3410,1710,1790,0,0,0,0,0,535,529,507,0,0,0,0,0,1111
405,20000112T081606,131998,1,1,88,2,7940,4.9,4.9,773,4,3420,4520,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,11
405,20000112T081624,131999,1,1,90,4,18660,1.4,1.3,1365,6,6150,5120,3880,3510,0,0,0,0,0,378,592,140,0,0,0,0,0,112
405,20000112T081656,132000,1,1,88,5,17810,4.8,4.6,1484,6,5520,3910,2020,2790,3570,0,0,0,0,371,597,134,127,0,0,0,0,113
405,20000112T081745,132001,1,1,88,2,8140,3.6,3.5,776,4,5260,2880,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,11
405,20000112T081758,132002,1,1,84,2,8030,1.8,1.6,743,4,4090,3940,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,11
405,20000112T081758,132003,1,1,83,2,9410,0.7,0.3,805,4,5830,3580,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,11
405,20000112T081800,132004,1,1,84,3,17010,1.6,1.2,1433,6,6000,4670,6340,0,0,0,0,0,0,383,795,0,0,0,0,0,0,111
405,20000112T081851,132005,1,1,83,2,4800,10.3,10.1,739,4,2150,2650,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,11
405,20000112T081854,132006,1,1,82,3,14370,2.6,2.3,1258,6,4790,4400,5180,0,0,0,0,0,0,350,653,0,0,0,0,0,0,111
405,20000112T081855,132007,1,1,88,3,17800,1,0.4,934,4,6840,4820,6140,0,0,0,0,0,0,537,142,0,0,0,0,0,0,12
405,20000112T082007,132008,1,1,88,4,13480,2.8,2.7,1518,6,5330,2220,3120,2810,0,0,0,0,0,371,737,155,0,0,0,0,0,112
405,20000112T082036,132009,1,1,83,3,19490,7.5,7.4,839,4,4510,7180,7800,0,0,0,0,0,0,442,142,0,0,0,0,0,0,12
405,20000112T082044,132010,1,1,93,2,4450,8.3,7.9,549,1,1660,2790,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,11
405,20000112T082059,132011,1,1,90,2,7090,1.8,1.7,808,4,2750,4340,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,11
405,20000112T082118,132012,1,1,88,4,21140,4.3,4.1,929,4,3480,3400,9120,5140,0,0,0,0,0,171,364,139,0,0,0,0,0,22
405,20000112T082131,132013,1,1,85,3,13680,12.6,12.3,837,4,6700,3480,3500,0,0,0,0,0,0,445,137,0,0,0,0,0,0,12
405,20000112T082142,132014,1,1,89,4,14090,2.5,2.3,902,4,4530,4360,2650,2550,0,0,0,0,0,172,339,136,0,0,0,0,0,22
405,20000112T082229,132015,1,1,106,2,3780,1.1,0.9,512,1,1490,2290,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,11
